block_id,block_section_id,tasks_included,departments,merge_group_id,requested_start,requested_duration_min,sanctioned_start,sanctioned_duration_min,actual_start,actual_end,availed,overrun_min,overrun_reason,crew_id,machine_id,weather,season,was_merged
BLK-2026-01973,TI-TRL-UP,ENG-2025-04255,ENG,,2026-01-13 03:00,202,2026-01-13 03:00,240,2026-01-13 03:16,2026-01-13 06:43,true,-33,none,ENG-GPD-B,TAMP-SR-03,clear,normal,false
BLK-2025-01974,PON-GPD-UP,SNT-2025-01518,SNT,,2025-11-04 00:45,49,2025-11-04 00:45,60,2025-11-04 00:46,2025-11-04 01:47,true,1,none,SNT-TBM-A,,heavy_rain,monsoon,false
BLK-2025-01975,MSB-MS-UP_SUB,ENG-2025-06007,ENG,,2025-10-30 01:30,398,2025-10-30 01:30,468,2025-10-30 01:49,2025-10-30 08:20,true,-77,none,ENG-MAS-C,,clear,monsoon,false
BLK-2026-01976,ABU-AVD-UP_SUB,TRD-2026-01231,TRD,,2026-08-25 00:00,296,2026-08-25 00:00,369,2026-08-25 00:13,2026-08-25 04:24,true,-118,none,TRD-MSB-C,,clear,normal,false
BLK-2026-01977,MSB-MS-UP_SUB,SNT-2026-01400,SNT,,2026-08-06 01:15,176,2026-08-06 01:30,218,2026-08-06 01:43,2026-08-06 04:46,true,-35,none,SNT-CGL-B,,clear,normal,false
BLK-2025-01978,ABU-AVD-UP_SUB,ENG-2025-05003,ENG,,2025-09-27 01:30,338,2025-09-27 01:15,392,2025-09-27 01:10,2025-09-27 06:45,true,-57,none,ENG-AJJ-C,,clear,normal,false
BLK-2026-01979,PV-TBM-UP,ENG-2026-05893,ENG,,2026-02-20 03:00,366,2026-02-20 03:00,465,,,false,,,ENG-ABU-C,,rain,normal,false
BLK-2025-01980,PV-TBM-DN_SUB,SNT-2025-01379,SNT,,2025-12-18 11:45,213,2025-12-18 11:45,266,2025-12-18 11:37,2025-12-18 15:55,true,-8,none,SNT-TNP-B,,heavy_rain,monsoon,false
BLK-2025-01981,BBQ-PER-UP_SUB,SNT-2025-00758,SNT,,2025-09-24 02:15,63,2025-09-24 02:15,79,2025-09-24 02:24,2025-09-24 03:11,true,-32,none,SNT-MAS-B,,clear,normal,false
BLK-2026-01982,GI-STM-UP_SUB,SNT-2026-00510,SNT,,2026-08-01 02:45,88,2026-08-01 02:30,104,2026-08-01 02:40,2026-08-01 04:17,true,-7,none,SNT-AJJ-A,,clear,normal,false
BLK-2026-01983,BBQ-PER-UP_SUB,SNT-2026-01555,SNT,,2026-02-08 03:45,70,2026-02-08 04:00,85,2026-02-08 04:02,2026-02-08 05:38,true,11,weather,SNT-TRL-A,,rain,normal,false
BLK-2025-01984,PON-GPD-UP,ENG-2025-04432,ENG,,2025-12-31 01:30,289,2025-12-31 01:30,341,2025-12-31 01:26,2025-12-31 06:41,true,-26,none,ENG-AJJ-C,,clear,monsoon,false
BLK-2026-01985,TNP-ENR-DN,ENG-2025-05615,ENG,,2026-01-21 03:45,287,2026-01-21 03:45,362,2026-01-21 03:52,2026-01-21 08:47,true,-67,none,ENG-TNP-C,,clear,normal,false
BLK-2026-01986,PER-ABU-UP_SUB,TRD-2026-01753,TRD,,2026-02-26 02:30,196,2026-02-26 02:30,237,2026-02-26 02:33,2026-02-26 06:18,true,-12,none,TRD-TBM-B,OHE-TC-07,clear,normal,false
BLK-2026-01987,BBQ-PER-UP_SUB,SNT-2026-00885,SNT,,2026-07-01 00:15,62,2026-07-01 00:30,78,,,false,,,SNT-CGL-A,,clear,normal,false
BLK-2025-01988,BBQ-PER-UP_SUB,ENG-2025-05676,ENG,,2025-11-22 00:00,137,2025-11-22 00:00,165,2025-11-21 23:58,2025-11-22 02:32,true,-11,none,ENG-AJJ-A,,rain,monsoon,false
BLK-2026-01989,ENR-MJR-DN,ENG-2026-05584,ENG,,2026-03-05 02:45,180,2026-03-05 02:45,224,2026-03-05 03:03,2026-03-05 06:21,true,-26,none,ENG-STM-B,TAMP-SR-05,clear,normal,false
BLK-2026-01990,BBQ-TNP-DN,ENG-2026-04948,ENG,,2026-08-17 00:45,340,2026-08-17 01:00,425,,,false,,,ENG-ABU-C,,clear,normal,false
BLK-2025-01991,PER-ABU-UP_SUB,ENG-2025-05906,ENG,,2025-11-17 01:15,200,2025-11-17 01:15,246,2025-11-17 01:31,2025-11-17 04:27,true,-70,none,ENG-AJJ-B,TAMP-SR-07,clear,monsoon,false
BLK-2026-01992,MBM-GI-UP_SUB,SNT-2026-00827,SNT,,2026-07-02 12:45,289,2026-07-02 12:45,336,2026-07-02 13:03,2026-07-02 17:53,true,-46,none,SNT-TNP-B,,clear,normal,false
BLK-2025-01993,AVD-TI-UP,TRD-2025-01565,TRD,,2025-11-29 03:45,139,2025-11-29 03:30,175,2025-11-29 03:28,2025-11-29 05:43,true,-40,none,TRD-CGL-A,OHE-TC-01,rain,monsoon,false
BLK-2026-01994,BBQ-PER-UP,ENG-2025-05480,ENG,,2026-01-30 01:30,279,2026-01-30 01:30,342,2026-01-30 01:27,2026-01-30 06:35,true,-34,none,ENG-ABU-C,,clear,normal,false
BLK-2025-01995,MAS-BBQ-UP,SNT-2025-01552,SNT,,2025-10-30 10:45,262,2025-10-30 10:30,310,2025-10-30 10:38,2025-10-30 16:00,true,12,weather,SNT-GPD-B,,rain,monsoon,false
BLK-2026-01996,BBQ-TNP-UP,SNT-2026-01353,SNT,,2026-04-28 01:00,204,2026-04-28 01:00,244,2026-04-28 01:15,2026-04-28 04:45,true,-34,none,SNT-ENR-B,,clear,normal,false
BLK-2026-01997,BBQ-TNP-DN,TRD-2026-01513,TRD,,2026-07-05 01:30,108,2026-07-05 01:15,138,2026-07-05 01:15,2026-07-05 02:51,true,-42,none,TRD-CGL-A,OHE-TC-06,clear,normal,false
BLK-2026-01998,MSB-MS-UP,SNT-2026-01136,SNT,,2026-04-02 10:00,234,2026-04-02 10:00,274,2026-04-02 10:13,2026-04-02 13:58,true,-49,none,SNT-AJJ-B,,clear,normal,false
BLK-2026-01999,MSB-MS-UP_SUB,ENG-2026-04080,ENG,,2026-05-19 01:15,307,2026-05-19 01:30,367,2026-05-19 01:28,2026-05-19 06:46,true,-49,none,ENG-CJ-B,,clear,normal,false
BLK-2026-02000,PV-TBM-UP_SUB,TRD-2026-01089,TRD,,2026-06-07 00:15,381,2026-06-07 00:15,463,2026-06-07 00:23,2026-06-07 08:14,true,8,none,TRD-ENR-C,OHE-TC-01,clear,normal,false
BLK-2026-02001,MS-MBM-DN_SUB,ENG-2026-04611,ENG,,2026-06-25 02:30,256,2026-06-25 02:15,322,2026-06-25 02:15,2026-06-25 05:50,true,-107,none,ENG-MS-A,,clear,normal,false
BLK-2026-02002,TI-TRL-DN,ENG-2026-05971,ENG,,2026-02-27 02:15,354,2026-02-27 02:15,422,2026-02-27 02:24,2026-02-27 08:26,true,-60,none,ENG-CJ-B,,rain,normal,false
BLK-2026-02003,MSB-MS-UP_SUB,SNT-2026-00678,SNT,,2026-06-23 01:15,231,2026-06-23 01:30,279,2026-06-23 01:33,2026-06-23 06:08,true,-4,none,SNT-MS-B,,clear,normal,false
BLK-2025-02004,TNP-ENR-DN,SNT-2025-01054,SNT,,2025-11-25 00:15,114,2025-11-25 00:00,145,2025-11-24 23:50,2025-11-25 02:05,true,-10,none,SNT-AVD-B,,rain,monsoon,false
BLK-2025-02005,PER-ABU-UP_SUB,TRD-2025-01350,TRD,,2025-10-13 03:15,144,2025-10-13 03:15,180,2025-10-13 03:24,2025-10-13 06:03,true,-21,none,TRD-MAS-A,OHE-TC-06,rain,monsoon,false
BLK-2026-02006,CGL-WJ-SINGLE,TRD-2025-01253,TRD,,2026-01-07 01:15,366,2026-01-07 01:00,465,2026-01-07 01:17,2026-01-07 07:29,true,-93,none,TRD-CGL-B,OHE-TC-05,clear,normal,false
BLK-2026-02007,CJ-TMLP-SINGLE,SNT-2026-01167,SNT,,2026-06-20 00:00,95,2026-06-20 00:00,121,2026-06-20 00:11,2026-06-20 01:33,true,-39,none,SNT-TBM-A,,clear,normal,false
BLK-2026-02008,MSB-MS-UP,SNT-2026-01154,SNT,,2026-04-06 02:45,76,2026-04-06 02:45,94,2026-04-06 02:57,2026-04-06 04:05,true,-26,none,SNT-MSB-A,,clear,normal,false
BLK-2025-02009,AVD-TI-UP,ENG-2025-04637,ENG,,2025-11-16 00:00,192,2025-11-16 00:00,246,2025-11-16 00:02,2025-11-16 03:31,true,-37,none,ENG-PV-B,TAMP-SR-05,rain,monsoon,false
BLK-2026-02010,ABU-AVD-UP_SUB,ENG-2026-04148,ENG,,2026-04-26 02:00,141,2026-04-26 01:45,164,,,false,,,ENG-TBM-A,,clear,normal,false
BLK-2025-02011,TNP-ENR-DN,ENG-2025-05464,ENG,,2025-11-07 02:45,131,2025-11-07 02:45,156,,,false,,,ENG-STM-C,USFD-SR-04,clear,monsoon,false
BLK-2026-02012,AVD-TI-UP_SUB,SNT-2026-00682,SNT,,2026-02-20 03:30,227,2026-02-20 03:15,263,2026-02-20 03:09,2026-02-20 08:35,true,63,weather,SNT-MSB-B,,rain,normal,false
BLK-2025-02013,TNP-ENR-DN,TRD-2025-01751,TRD,,2025-10-04 00:30,257,2025-10-04 00:15,312,,,false,,,TRD-AVD-C,OHE-TC-05,heavy_rain,monsoon,false
BLK-2025-02014,MJR-PON-DN,ENG-2025-04353,ENG,,2025-11-16 02:45,395,2025-11-16 02:45,485,2025-11-16 03:02,2025-11-16 09:06,true,-121,none,ENG-TNP-C,,clear,monsoon,false
BLK-2026-02015,MAS-BBQ-DN_SUB,TRD-2026-01469,TRD,,2026-07-24 00:15,108,2026-07-24 00:00,130,2026-07-24 00:03,2026-07-24 02:03,true,-10,none,TRD-ENR-B,OHE-TC-06,clear,normal,false
BLK-2025-02016,MSB-MS-UP_SUB,ENG-2025-05923,ENG,,2025-10-24 01:30,244,2025-10-24 01:30,296,2025-10-24 01:50,2025-10-24 05:54,true,-52,none,ENG-STM-B,TAMP-SR-07,clear,monsoon,false
BLK-2026-02017,TNP-ENR-UP,ENG-2026-04832,ENG,,2026-03-16 03:15,97,2026-03-16 03:15,123,2026-03-16 03:25,2026-03-16 05:04,true,-24,none,ENG-ENR-C,USFD-SR-01,clear,normal,false
BLK-2025-02018,STM-PV-UP_SUB,SNT-2025-00974,SNT,,2025-10-18 02:45,119,2025-10-18 03:00,152,2025-10-18 02:53,2025-10-18 05:24,true,-1,none,SNT-AVD-B,,rain,monsoon,false
BLK-2025-02019,MSB-MS-DN_SUB,TRD-2025-01512,TRD,,2025-12-03 02:15,107,2025-12-03 02:30,132,2025-12-03 02:38,2025-12-03 04:27,true,-23,none,TRD-TBM-A,OHE-TC-05,clear,monsoon,false
BLK-2026-02020,AVD-TI-UP,ENG-2026-04160,ENG,,2026-05-14 03:45,385,2026-05-14 04:00,470,2026-05-14 03:58,2026-05-14 10:53,true,-55,none,ENG-ABU-A,,clear,normal,false
BLK-2025-02021,MS-MBM-DN_SUB,TRD-2025-01015,TRD,,2025-09-21 00:45,119,2025-09-21 01:00,140,2025-09-21 01:07,2025-09-21 03:15,true,-12,none,TRD-AVD-B,OHE-TC-06,clear,normal,false
BLK-2025-02022,BBQ-PER-UP_SUB,SNT-2025-01187,SNT,,2025-12-29 12:45,223,2025-12-29 13:00,278,2025-12-29 12:58,2025-12-29 17:23,true,-13,none,SNT-TRL-B,,heavy_rain,monsoon,false
BLK-2025-02023,TRL-AJJ-DN_SUB,TRD-2025-01793,TRD,,2025-09-21 01:15,168,2025-09-21 01:15,207,,,false,,,TRD-AVD-B,OHE-TC-05,clear,normal,false
BLK-2026-02024,MAS-BBQ-DN_SUB,ENG-2026-05857,ENG,,2026-06-05 01:30,326,2026-06-05 01:45,385,2026-06-05 01:51,2026-06-05 06:45,true,-91,none,ENG-GPD-A,,clear,normal,false
BLK-2026-02025,CJ-TMLP-SINGLE,SNT-2026-01484,SNT,,2026-09-02 11:45,242,2026-09-02 12:00,283,2026-09-02 12:00,2026-09-02 15:12,true,-91,none,SNT-MSB-B,,clear,normal,false
BLK-2026-02026,MBM-GI-UP_SUB,TRD-2026-01380,TRD,,2026-07-26 00:00,150,2026-07-26 00:00,186,2026-07-26 00:20,2026-07-26 03:06,true,-20,none,TRD-ENR-B,OHE-TC-01,clear,normal,false
BLK-2025-02027,TI-TRL-DN,ENG-2025-04564,ENG,,2025-11-02 03:15,147,2025-11-02 03:30,186,2025-11-02 03:29,2025-11-02 05:41,true,-54,none,ENG-PV-A,,clear,monsoon,false
BLK-2026-02028,TRL-AJJ-UP,SNT-2026-01386,SNT,,2026-04-03 02:45,73,2026-04-03 03:00,87,2026-04-03 02:55,2026-04-03 04:29,true,7,none,SNT-MAS-B,,clear,normal,false
BLK-2026-02029,TRL-AJJ-DN_SUB,TRD-2026-01582,TRD,,2026-03-20 00:45,291,2026-03-20 00:45,340,2026-03-20 00:49,2026-03-20 06:04,true,-25,none,TRD-TBM-B,OHE-TC-07,clear,normal,false
BLK-2026-02030,PV-TBM-UP_SUB,SNT-2026-01352,SNT,,2026-08-01 03:00,218,2026-08-01 03:00,260,2026-08-01 02:51,2026-08-01 06:32,true,-39,none,SNT-AJJ-B,,clear,normal,false
BLK-2026-02031,MSB-MS-UP_SUB,ENG-2026-04387,ENG,,2026-07-09 02:00,145,2026-07-09 02:00,173,2026-07-09 02:18,2026-07-09 04:31,true,-40,none,ENG-AJJ-B,BRM-SR-02,clear,normal,false
BLK-2026-02032,TRL-AJJ-DN,ENG-2026-05645,ENG,,2026-03-27 12:30,189,2026-03-27 12:30,236,2026-03-27 12:42,2026-03-27 16:13,true,-25,none,ENG-MBM-A,,clear,normal,false
BLK-2025-02033,MAS-BBQ-DN,SNT-2025-01087,SNT,,2025-11-01 13:15,250,2025-11-01 13:15,306,2025-11-01 13:06,2025-11-01 17:05,true,-67,none,SNT-CJ-B,,rain,monsoon,false
BLK-2026-02034,MAS-BBQ-UP_SUB,ENG-2026-05019,ENG,,2026-07-22 00:30,153,2026-07-22 00:45,184,2026-07-22 00:37,2026-07-22 03:36,true,-5,none,ENG-AJJ-B,TAMP-SR-07,clear,normal,false
BLK-2026-02035,AVD-TI-UP_SUB,TRD-2026-01643,TRD,,2026-04-03 02:00,144,2026-04-03 01:45,170,2026-04-03 01:59,2026-04-03 04:17,true,-32,none,TRD-MSB-A,OHE-TC-05,clear,normal,false
BLK-2025-02036,PON-GPD-DN,ENG-2025-04463,ENG,,2025-11-05 02:00,487,2025-11-05 02:00,594,2025-11-05 02:07,2025-11-05 11:59,true,-2,none,ENG-TI-C,,rain,monsoon,false
BLK-2026-02037,PER-ABU-DN,TRD-2026-01635,TRD,,2026-01-23 02:15,396,2026-01-23 02:30,482,2026-01-23 02:44,2026-01-23 11:54,true,68,machine_late,TRD-MAS-C,OHE-TC-05,clear,normal,false
BLK-2026-02038,MAS-BBQ-DN_SUB,TRD-2026-01319,TRD,,2026-03-28 00:45,126,2026-03-28 00:45,159,2026-03-28 00:57,2026-03-28 03:24,true,-12,none,TRD-GI-A,OHE-TC-08,clear,normal,false
BLK-2026-02039,TRL-AJJ-DN_SUB,ENG-2026-04741,ENG,,2026-02-18 02:45,382,2026-02-18 02:45,444,2026-02-18 02:53,2026-02-18 09:30,true,-47,none,ENG-MSB-A,,clear,normal,false
BLK-2026-02040,PV-TBM-DN,TRD-2026-01262,TRD,,2026-05-24 03:30,140,2026-05-24 03:30,162,2026-05-24 03:49,2026-05-24 06:05,true,-26,none,TRD-ENR-A,OHE-TC-07,clear,normal,false
BLK-2026-02041,ENR-MJR-DN,ENG-2026-05719,ENG,,2026-02-23 02:45,247,2026-02-23 02:30,287,2026-02-23 02:23,2026-02-23 07:14,true,4,none,ENG-TBM-B,TAMP-SR-03,clear,normal,false
BLK-2026-02042,ABU-AVD-DN_SUB,TRD-2026-01009,TRD,,2026-06-30 00:45,96,2026-06-30 01:00,119,2026-06-30 01:18,2026-06-30 03:34,true,17,unexpected_condition,TRD-TBM-A,OHE-TC-05,rain,normal,false
BLK-2025-02043,MSB-MS-UP_SUB,ENG-2025-05609,ENG,,2025-12-29 02:45,211,2025-12-29 03:00,260,2025-12-29 02:57,2025-12-29 07:05,true,-12,none,ENG-GPD-B,TAMP-SR-03,heavy_rain,monsoon,false
BLK-2025-02044,TRL-AJJ-UP_SUB,ENG-2025-04594,ENG,,2025-11-09 00:15,389,2025-11-09 00:00,449,,,false,,,ENG-AJJ-A,,heavy_rain,monsoon,false
BLK-2026-02045,STM-PV-DN,ENG-2026-04844,ENG,,2026-01-26 02:45,238,2026-01-26 02:45,299,2026-01-26 02:36,2026-01-26 06:55,true,-40,none,ENG-MAS-C,,clear,normal,false
BLK-2026-02046,ENR-MJR-UP,ENG-2026-04743,ENG,,2026-07-16 03:00,228,2026-07-16 03:00,268,2026-07-16 03:10,2026-07-16 07:27,true,-11,none,ENG-AVD-A,,clear,normal,false
BLK-2025-02047,MJR-PON-DN,SNT-2025-01077,SNT,,2025-11-20 02:00,55,2025-11-20 02:15,69,2025-11-20 02:09,2025-11-20 03:19,true,1,none,SNT-MS-A,,clear,monsoon,false
BLK-2026-02048,CGL-WJ-SINGLE,ENG-2026-04271,ENG,,2026-07-24 00:00,412,2026-07-23 23:45,482,2026-07-24 00:05,2026-07-24 06:26,true,-101,none,ENG-CGL-B,,rain,normal,false
BLK-2025-02049,MSB-MS-UP_SUB,ENG-2025-04667,ENG,,2025-10-07 03:45,402,2025-10-07 03:45,468,2025-10-07 03:39,2025-10-07 12:47,true,80,crew_short,ENG-CGL-B,,heavy_rain,monsoon,false
BLK-2025-02050,PER-ABU-UP,ENG-2025-04794,ENG,,2025-12-05 00:30,288,2025-12-05 00:30,353,2025-12-05 00:46,2025-12-05 05:48,true,-51,none,ENG-TI-B,,clear,monsoon,false
BLK-2026-02051,AVD-TI-UP_SUB,TRD-2026-01118;ENG-2026-05930;ENG-2026-05209,ENG;TRD,MG-2026-0273,2026-06-19 03:30,320,2026-06-19 03:30,398,2026-06-19 03:22,2026-06-19 10:18,true,18,crew_short,ENG-ABU-C,,clear,normal,true
BLK-2026-02052,PV-TBM-DN,ENG-2026-05747,ENG,,2026-05-12 00:30,401,2026-05-12 00:30,513,,,false,,,ENG-MAS-C,,rain,normal,false
BLK-2026-02053,MAS-BBQ-UP_SUB,SNT-2026-00523;ENG-2025-04183;SNT-2025-00635,ENG;SNT,MG-2026-0274,2026-01-17 03:15,371,2026-01-17 03:00,432,2026-01-17 03:15,2026-01-17 11:05,true,38,material_delay,ENG-PER-C,,clear,normal,true
BLK-2026-02054,PER-ABU-DN_SUB,ENG-2026-04119,ENG,,2026-03-17 11:00,119,2026-03-17 11:15,148,2026-03-17 11:11,2026-03-17 13:12,true,-27,none,ENG-TNP-A,,clear,normal,false
BLK-2026-02055,MJR-PON-DN,ENG-2026-04201,ENG,,2026-05-09 13:45,93,2026-05-09 13:45,109,2026-05-09 14:00,2026-05-09 15:57,true,8,none,ENG-ENR-C,,clear,normal,false
BLK-2026-02056,GI-STM-DN,SNT-2026-00852,SNT,,2026-02-19 13:15,207,2026-02-19 13:30,265,2026-02-19 13:41,2026-02-19 17:36,true,-30,none,SNT-GI-B,,clear,normal,false
BLK-2026-02057,TRL-AJJ-UP,ENG-2026-05344,ENG,,2026-07-28 03:00,160,2026-07-28 03:00,200,2026-07-28 02:59,2026-07-28 06:18,true,-1,none,ENG-GPD-C,USFD-SR-01,clear,normal,false
BLK-2026-02058,PER-ABU-DN,TRD-2026-01742,TRD,,2026-07-09 01:45,253,2026-07-09 02:00,320,,,false,,,TRD-GI-B,OHE-TC-03,clear,normal,false
BLK-2025-02059,GI-STM-UP,ENG-2025-05438,ENG,,2025-12-23 01:15,93,2025-12-23 01:15,116,2025-12-23 01:25,2025-12-23 02:46,true,-35,none,ENG-MS-B,BRM-SR-02,clear,monsoon,false
BLK-2026-02060,AVD-TI-DN,ENG-2025-04646,ENG,,2026-01-04 02:30,364,2026-01-04 02:30,434,2026-01-04 02:23,2026-01-04 08:18,true,-79,none,ENG-MAS-A,,clear,normal,false
BLK-2026-02061,MJR-PON-DN,SNT-2026-01399,SNT,,2026-06-18 01:30,83,2026-06-18 01:30,102,2026-06-18 01:35,2026-06-18 03:24,true,7,none,SNT-MS-A,,rain,normal,false
BLK-2026-02062,MBM-GI-DN,ENG-2026-05814,ENG,,2026-04-23 01:45,137,2026-04-23 01:45,173,2026-04-23 01:53,2026-04-23 03:43,true,-63,none,ENG-AJJ-B,RGM-SR-01,clear,normal,false
BLK-2026-02063,BBQ-PER-UP,ENG-2026-05781,ENG,,2026-06-27 03:00,383,2026-06-27 03:00,449,2026-06-27 02:54,2026-06-27 08:07,true,-136,none,ENG-MAS-A,,clear,normal,false
BLK-2026-02064,STM-PV-DN,ENG-2026-04629,ENG,,2026-03-24 02:30,289,2026-03-24 02:15,356,,,false,,,ENG-MS-A,,clear,normal,false
BLK-2026-02065,GI-STM-DN_SUB,ENG-2026-04805,ENG,,2026-03-05 00:30,187,2026-03-05 00:30,220,2026-03-05 00:41,2026-03-05 04:07,true,-14,none,ENG-CJ-B,,clear,normal,false
BLK-2026-02066,PV-TBM-UP_SUB,ENG-2026-05399,ENG,,2026-07-10 01:15,318,2026-07-10 01:15,391,2026-07-10 01:13,2026-07-10 06:40,true,-64,none,ENG-PER-C,,rain,normal,false
BLK-2026-02067,CJ-TMLP-SINGLE,ENG-2026-05825,ENG,,2026-03-30 00:15,167,2026-03-30 00:30,197,2026-03-30 00:47,2026-03-30 03:57,true,-7,none,ENG-MJR-B,BRM-SR-02,rain,normal,false
BLK-2025-02068,PV-TBM-UP_SUB,ENG-2025-04450,ENG,,2025-09-28 03:15,451,2025-09-28 03:15,572,2025-09-28 03:33,2025-09-28 11:52,true,-73,none,ENG-MAS-C,,clear,normal,false
BLK-2025-02069,MBM-GI-UP_SUB,SNT-2026-00541;TRD-2025-01829,SNT;TRD,MG-2025-0275,2025-10-08 02:00,100,2025-10-08 01:45,120,2025-10-08 01:50,2025-10-08 04:41,true,51,weather,TRD-GPD-A,OHE-TC-04,heavy_rain,monsoon,true
BLK-2026-02070,GI-STM-DN,ENG-2026-04657,ENG,,2026-08-02 11:30,201,2026-08-02 11:15,239,2026-08-02 11:12,2026-08-02 14:39,true,-32,none,ENG-STM-A,,clear,normal,false
BLK-2026-02071,MSB-MS-UP,SNT-2026-01465,SNT,,2026-05-03 00:15,41,2026-05-03 00:30,49,,,false,,,SNT-GI-A,,clear,normal,false
BLK-2026-02072,TNP-ENR-UP,ENG-2026-04869;ENG-2026-04967;SNT-2026-01293,ENG;SNT,MG-2026-0276,2026-05-26 03:45,332,2026-05-26 03:45,415,2026-05-26 04:03,2026-05-26 10:20,true,-38,none,ENG-AVD-C,,clear,normal,true
BLK-2026-02073,PER-ABU-UP_SUB,TRD-2026-01487,TRD,,2026-07-16 02:00,72,2026-07-16 01:45,90,2026-07-16 01:54,2026-07-16 03:04,true,-20,none,TRD-MAS-B,,clear,normal,false
BLK-2025-02074,PV-TBM-DN,TRD-2025-01394;ENG-2026-05938;ENG-2025-04649,ENG;TRD,MG-2025-0277,2025-11-29 01:00,405,2025-11-29 00:45,475,2025-11-29 01:04,2025-11-29 12:36,true,217,unexpected_condition,TRD-ENR-C,OHE-TC-04,rain,monsoon,true
BLK-2026-02075,PV-TBM-UP_SUB,ENG-2026-04595,ENG,,2026-02-12 03:45,274,2026-02-12 04:00,350,2026-02-12 03:53,2026-02-12 08:55,true,-48,none,ENG-CJ-B,,clear,normal,false
BLK-2025-02076,TKO-AJJ-SINGLE,ENG-2025-04505,ENG,,2025-10-31 12:45,299,2025-10-31 12:45,379,2025-10-31 12:49,2025-10-31 17:54,true,-74,none,ENG-GI-C,,clear,monsoon,false
BLK-2026-02077,PV-TBM-UP_SUB,TRD-2026-01372,TRD,,2026-02-12 01:30,83,2026-02-12 01:30,98,2026-02-12 01:24,2026-02-12 02:55,true,-7,none,TRD-ENR-A,OHE-TC-07,clear,normal,false
BLK-2026-02078,TRL-AJJ-DN_SUB,ENG-2025-05992,ENG,,2026-01-14 00:15,260,2026-01-14 00:30,322,,,false,,,ENG-GI-A,,clear,normal,false
BLK-2025-02079,STM-PV-DN_SUB,SNT-2025-01527,SNT,,2025-12-27 02:15,127,2025-12-27 02:15,156,2025-12-27 02:21,2025-12-27 05:20,true,23,machine_late,SNT-TBM-A,,heavy_rain,monsoon,false
BLK-2026-02080,MAS-BBQ-DN_SUB,TRD-2026-01107,TRD,,2026-02-15 03:00,86,2026-02-15 02:45,109,2026-02-15 02:42,2026-02-15 04:06,true,-25,none,TRD-AJJ-B,OHE-TC-04,clear,normal,false
BLK-2026-02081,CGL-WJ-SINGLE,ENG-2026-04058,ENG,,2026-05-05 03:30,229,2026-05-05 03:45,281,2026-05-05 04:04,2026-05-05 07:40,true,-65,none,ENG-PER-C,,clear,normal,false
BLK-2026-02082,TRL-AJJ-UP,TRD-2026-01220,TRD,,2026-01-28 00:45,99,2026-01-28 00:45,125,2026-01-28 01:05,2026-01-28 02:54,true,-16,none,TRD-GPD-A,OHE-TC-04,clear,normal,false
BLK-2026-02083,BBQ-TNP-UP,ENG-2026-04196,ENG,,2026-07-04 02:30,221,2026-07-04 02:45,255,,,false,,,ENG-PV-B,TAMP-SR-05,clear,normal,false
BLK-2026-02084,AVD-TI-DN_SUB,TRD-2026-01010,TRD,,2026-08-22 01:45,165,2026-08-22 01:45,190,2026-08-22 01:52,2026-08-22 05:20,true,18,machine_late,TRD-AVD-C,OHE-TC-01,clear,normal,false
BLK-2025-02085,TKO-AJJ-SINGLE,ENG-2025-04368,ENG,,2025-11-03 00:00,132,2025-11-02 23:45,160,2025-11-02 23:43,2025-11-03 02:25,true,2,none,ENG-PV-B,BRM-SR-06,heavy_rain,monsoon,false
BLK-2025-02086,TRL-AJJ-DN_SUB,SNT-2025-01512,SNT,,2025-10-21 03:45,208,2025-10-21 03:30,264,2025-10-21 03:50,2025-10-21 08:06,true,-8,none,SNT-ENR-B,,rain,monsoon,false
BLK-2026-02087,CGL-WJ-SINGLE,SNT-2026-00716,SNT,,2026-05-20 00:45,224,2026-05-20 01:00,265,2026-05-20 01:19,2026-05-20 05:10,true,-34,none,SNT-GPD-B,,clear,normal,false
BLK-2026-02088,TKO-AJJ-SINGLE,ENG-2025-05927;SNT-2026-00511;ENG-2026-05047,ENG;SNT,MG-2026-0278,2026-08-31 02:45,289,2026-08-31 02:30,361,2026-08-31 02:25,2026-08-31 08:38,true,12,material_delay,ENG-AVD-C,,clear,normal,true
BLK-2026-02089,TI-TRL-DN,TRD-2026-01306;ENG-2025-05965;TRD-2026-01311,ENG;TRD,MG-2026-0279,2026-04-09 00:00,237,2026-04-09 00:00,295,2026-04-08 23:53,2026-04-09 05:03,true,15,material_delay,TRD-GI-B,OHE-TC-02,clear,normal,true
BLK-2026-02090,MSB-MS-DN_SUB,ENG-2026-05453,ENG,,2026-03-19 01:30,159,2026-03-19 01:30,192,2026-03-19 01:50,2026-03-19 04:54,true,-8,none,ENG-ENR-C,USFD-SR-04,clear,normal,false
BLK-2026-02091,BBQ-TNP-UP,TRD-2026-01868,TRD,,2026-04-15 00:45,353,2026-04-15 00:45,414,,,false,,,TRD-MAS-C,OHE-TC-03,clear,normal,false
BLK-2025-02092,ABU-AVD-DN_SUB,SNT-2025-00558,SNT,,2025-11-30 00:15,33,2025-11-30 00:30,40,2025-11-30 00:27,2025-11-30 00:57,true,-10,none,SNT-CJ-A,,rain,monsoon,false
BLK-2025-02093,PV-TBM-UP_SUB,TRD-2025-01537,TRD,,2025-10-09 02:15,91,2025-10-09 02:15,108,2025-10-09 02:07,2025-10-09 03:32,true,-23,none,TRD-TBM-A,OHE-TC-07,clear,monsoon,false
