path_id,train_no,train_type,block_section_id,entry_time,exit_time,days_of_week,priority_class,divertible
P-66023-PERABU-DN_SUB,66023,MEMU,PER-ABU-DN_SUB,12:19,12:33,1111111,4,false
P-66023-ABUAVD-DN_SUB,66023,MEMU,ABU-AVD-DN_SUB,12:34,12:42,1111111,4,false
P-66023-AVDTI-DN_SUB,66023,MEMU,AVD-TI-DN_SUB,12:43,12:55,1111111,4,false
P-66023-TITRL-DN_SUB,66023,MEMU,TI-TRL-DN_SUB,12:55,13:14,1111111,4,false
P-66023-TRLAJJ-DN_SUB,66023,MEMU,TRL-AJJ-DN_SUB,13:15,13:53,1111111,4,false
P-66024-MASBBQ-DN_SUB,66024,MEMU,MAS-BBQ-DN_SUB,12:30,12:33,1111111,4,false
P-66024-BBQPER-DN_SUB,66024,MEMU,BBQ-PER-DN_SUB,12:34,12:38,1111111,4,false
P-66024-PERABU-DN_SUB,66024,MEMU,PER-ABU-DN_SUB,12:39,12:53,1111111,4,false
P-66024-ABUAVD-DN_SUB,66024,MEMU,ABU-AVD-DN_SUB,12:54,13:02,1111111,4,false
P-66024-AVDTI-DN_SUB,66024,MEMU,AVD-TI-DN_SUB,13:03,13:15,1111111,4,false
P-66024-TITRL-DN_SUB,66024,MEMU,TI-TRL-DN_SUB,13:15,13:34,1111111,4,false
P-66024-TRLAJJ-DN_SUB,66024,MEMU,TRL-AJJ-DN_SUB,13:35,14:13,1111111,4,false
P-66025-MASBBQ-DN_SUB,66025,MEMU,MAS-BBQ-DN_SUB,12:50,12:53,1111111,4,false
P-66025-BBQPER-DN_SUB,66025,MEMU,BBQ-PER-DN_SUB,12:54,12:58,1111111,4,false
P-66025-PERABU-DN_SUB,66025,MEMU,PER-ABU-DN_SUB,12:59,13:13,1111111,4,false
P-66025-ABUAVD-DN_SUB,66025,MEMU,ABU-AVD-DN_SUB,13:14,13:22,1111111,4,false
P-66025-AVDTI-DN_SUB,66025,MEMU,AVD-TI-DN_SUB,13:23,13:35,1111111,4,false
P-66025-TITRL-DN_SUB,66025,MEMU,TI-TRL-DN_SUB,13:35,13:54,1111111,4,false
P-66025-TRLAJJ-DN_SUB,66025,MEMU,TRL-AJJ-DN_SUB,13:55,14:33,1111111,4,false
P-66026-MASBBQ-DN_SUB,66026,MEMU,MAS-BBQ-DN_SUB,13:10,13:13,1111111,4,false
P-66026-BBQPER-DN_SUB,66026,MEMU,BBQ-PER-DN_SUB,13:14,13:18,1111111,4,false
P-66026-PERABU-DN_SUB,66026,MEMU,PER-ABU-DN_SUB,13:19,13:33,1111111,4,false
P-66026-ABUAVD-DN_SUB,66026,MEMU,ABU-AVD-DN_SUB,13:34,13:42,1111111,4,false
P-66026-AVDTI-DN_SUB,66026,MEMU,AVD-TI-DN_SUB,13:43,13:55,1111111,4,false
P-66026-TITRL-DN_SUB,66026,MEMU,TI-TRL-DN_SUB,13:55,14:14,1111111,4,false
P-66026-TRLAJJ-DN_SUB,66026,MEMU,TRL-AJJ-DN_SUB,14:15,14:53,1111111,4,false
P-66027-MASBBQ-DN_SUB,66027,MEMU,MAS-BBQ-DN_SUB,13:30,13:33,1111111,4,false
P-66027-BBQPER-DN_SUB,66027,MEMU,BBQ-PER-DN_SUB,13:34,13:38,1111111,4,false
P-66027-PERABU-DN_SUB,66027,MEMU,PER-ABU-DN_SUB,13:39,13:53,1111111,4,false
P-66027-ABUAVD-DN_SUB,66027,MEMU,ABU-AVD-DN_SUB,13:54,14:02,1111111,4,false
P-66027-AVDTI-DN_SUB,66027,MEMU,AVD-TI-DN_SUB,14:03,14:15,1111111,4,false
P-66027-TITRL-DN_SUB,66027,MEMU,TI-TRL-DN_SUB,14:15,14:34,1111111,4,false
P-66027-TRLAJJ-DN_SUB,66027,MEMU,TRL-AJJ-DN_SUB,14:35,15:13,1111111,4,false
P-66028-MASBBQ-DN_SUB,66028,MEMU,MAS-BBQ-DN_SUB,13:50,13:53,1111111,4,false
P-66028-BBQPER-DN_SUB,66028,MEMU,BBQ-PER-DN_SUB,13:54,13:58,1111111,4,false
P-66028-PERABU-DN_SUB,66028,MEMU,PER-ABU-DN_SUB,13:59,14:13,1111111,4,false
P-66028-ABUAVD-DN_SUB,66028,MEMU,ABU-AVD-DN_SUB,14:14,14:22,1111111,4,false
P-66028-AVDTI-DN_SUB,66028,MEMU,AVD-TI-DN_SUB,14:23,14:35,1111111,4,false
P-66028-TITRL-DN_SUB,66028,MEMU,TI-TRL-DN_SUB,14:35,14:54,1111111,4,false
P-66028-TRLAJJ-DN_SUB,66028,MEMU,TRL-AJJ-DN_SUB,14:55,15:33,1111111,4,false
P-66029-MASBBQ-DN_SUB,66029,MEMU,MAS-BBQ-DN_SUB,14:10,14:13,1111111,4,false
P-66029-BBQPER-DN_SUB,66029,MEMU,BBQ-PER-DN_SUB,14:14,14:18,1111111,4,false
P-66029-PERABU-DN_SUB,66029,MEMU,PER-ABU-DN_SUB,14:19,14:33,1111111,4,false
P-66029-ABUAVD-DN_SUB,66029,MEMU,ABU-AVD-DN_SUB,14:34,14:42,1111111,4,false
P-66029-AVDTI-DN_SUB,66029,MEMU,AVD-TI-DN_SUB,14:43,14:55,1111111,4,false
P-66029-TITRL-DN_SUB,66029,MEMU,TI-TRL-DN_SUB,14:55,15:14,1111111,4,false
P-66029-TRLAJJ-DN_SUB,66029,MEMU,TRL-AJJ-DN_SUB,15:15,15:53,1111111,4,false
P-66030-MASBBQ-DN_SUB,66030,MEMU,MAS-BBQ-DN_SUB,14:30,14:33,1111111,4,false
P-66030-BBQPER-DN_SUB,66030,MEMU,BBQ-PER-DN_SUB,14:34,14:38,1111111,4,false
P-66030-PERABU-DN_SUB,66030,MEMU,PER-ABU-DN_SUB,14:39,14:53,1111111,4,false
P-66030-ABUAVD-DN_SUB,66030,MEMU,ABU-AVD-DN_SUB,14:54,15:02,1111111,4,false
P-66030-AVDTI-DN_SUB,66030,MEMU,AVD-TI-DN_SUB,15:03,15:15,1111111,4,false
P-66030-TITRL-DN_SUB,66030,MEMU,TI-TRL-DN_SUB,15:15,15:34,1111111,4,false
P-66030-TRLAJJ-DN_SUB,66030,MEMU,TRL-AJJ-DN_SUB,15:35,16:13,1111111,4,false
P-66031-MASBBQ-DN_SUB,66031,MEMU,MAS-BBQ-DN_SUB,14:50,14:53,1111111,4,false
P-66031-BBQPER-DN_SUB,66031,MEMU,BBQ-PER-DN_SUB,14:54,14:58,1111111,4,false
P-66031-PERABU-DN_SUB,66031,MEMU,PER-ABU-DN_SUB,14:59,15:13,1111111,4,false
P-66031-ABUAVD-DN_SUB,66031,MEMU,ABU-AVD-DN_SUB,15:14,15:22,1111111,4,false
P-66031-AVDTI-DN_SUB,66031,MEMU,AVD-TI-DN_SUB,15:23,15:35,1111111,4,false
P-66031-TITRL-DN_SUB,66031,MEMU,TI-TRL-DN_SUB,15:35,15:54,1111111,4,false
P-66031-TRLAJJ-DN_SUB,66031,MEMU,TRL-AJJ-DN_SUB,15:55,16:33,1111111,4,false
P-66032-MASBBQ-DN_SUB,66032,MEMU,MAS-BBQ-DN_SUB,15:10,15:13,1111111,4,false
P-66032-BBQPER-DN_SUB,66032,MEMU,BBQ-PER-DN_SUB,15:14,15:18,1111111,4,false
P-66032-PERABU-DN_SUB,66032,MEMU,PER-ABU-DN_SUB,15:19,15:33,1111111,4,false
P-66032-ABUAVD-DN_SUB,66032,MEMU,ABU-AVD-DN_SUB,15:34,15:42,1111111,4,false
P-66032-AVDTI-DN_SUB,66032,MEMU,AVD-TI-DN_SUB,15:43,15:55,1111111,4,false
P-66032-TITRL-DN_SUB,66032,MEMU,TI-TRL-DN_SUB,15:55,16:14,1111111,4,false
P-66032-TRLAJJ-DN_SUB,66032,MEMU,TRL-AJJ-DN_SUB,16:15,16:53,1111111,4,false
P-66033-MASBBQ-DN_SUB,66033,MEMU,MAS-BBQ-DN_SUB,15:30,15:33,1111111,4,false
P-66033-BBQPER-DN_SUB,66033,MEMU,BBQ-PER-DN_SUB,15:34,15:38,1111111,4,false
P-66033-PERABU-DN_SUB,66033,MEMU,PER-ABU-DN_SUB,15:39,15:53,1111111,4,false
P-66033-ABUAVD-DN_SUB,66033,MEMU,ABU-AVD-DN_SUB,15:54,16:02,1111111,4,false
P-66033-AVDTI-DN_SUB,66033,MEMU,AVD-TI-DN_SUB,16:03,16:15,1111111,4,false
P-66033-TITRL-DN_SUB,66033,MEMU,TI-TRL-DN_SUB,16:15,16:34,1111111,4,false
P-66033-TRLAJJ-DN_SUB,66033,MEMU,TRL-AJJ-DN_SUB,16:35,17:13,1111111,4,false
P-66034-MASBBQ-DN_SUB,66034,MEMU,MAS-BBQ-DN_SUB,15:50,15:53,1111111,4,false
P-66034-BBQPER-DN_SUB,66034,MEMU,BBQ-PER-DN_SUB,15:54,15:58,1111111,4,false
P-66034-PERABU-DN_SUB,66034,MEMU,PER-ABU-DN_SUB,15:59,16:13,1111111,4,false
P-66034-ABUAVD-DN_SUB,66034,MEMU,ABU-AVD-DN_SUB,16:14,16:22,1111111,4,false
P-66034-AVDTI-DN_SUB,66034,MEMU,AVD-TI-DN_SUB,16:23,16:35,1111111,4,false
P-66034-TITRL-DN_SUB,66034,MEMU,TI-TRL-DN_SUB,16:35,16:54,1111111,4,false
P-66034-TRLAJJ-DN_SUB,66034,MEMU,TRL-AJJ-DN_SUB,16:55,17:33,1111111,4,false
P-66035-MASBBQ-DN_SUB,66035,MEMU,MAS-BBQ-DN_SUB,16:10,16:13,1111111,4,false
P-66035-BBQPER-DN_SUB,66035,MEMU,BBQ-PER-DN_SUB,16:14,16:18,1111111,4,false
P-66035-PERABU-DN_SUB,66035,MEMU,PER-ABU-DN_SUB,16:19,16:33,1111111,4,false
P-66035-ABUAVD-DN_SUB,66035,MEMU,ABU-AVD-DN_SUB,16:34,16:42,1111111,4,false
P-66035-AVDTI-DN_SUB,66035,MEMU,AVD-TI-DN_SUB,16:43,16:55,1111111,4,false
P-66035-TITRL-DN_SUB,66035,MEMU,TI-TRL-DN_SUB,16:55,17:14,1111111,4,false
P-66035-TRLAJJ-DN_SUB,66035,MEMU,TRL-AJJ-DN_SUB,17:15,17:53,1111111,4,false
P-66036-MASBBQ-DN_SUB,66036,MEMU,MAS-BBQ-DN_SUB,16:30,16:33,1111111,4,false
P-66036-BBQPER-DN_SUB,66036,MEMU,BBQ-PER-DN_SUB,16:34,16:38,1111111,4,false
P-66036-PERABU-DN_SUB,66036,MEMU,PER-ABU-DN_SUB,16:39,16:53,1111111,4,false
P-66036-ABUAVD-DN_SUB,66036,MEMU,ABU-AVD-DN_SUB,16:54,17:02,1111111,4,false
P-66036-AVDTI-DN_SUB,66036,MEMU,AVD-TI-DN_SUB,17:03,17:15,1111111,4,false
P-66036-TITRL-DN_SUB,66036,MEMU,TI-TRL-DN_SUB,17:15,17:34,1111111,4,false
P-66036-TRLAJJ-DN_SUB,66036,MEMU,TRL-AJJ-DN_SUB,17:35,18:13,1111111,4,false
P-66037-MASBBQ-DN_SUB,66037,MEMU,MAS-BBQ-DN_SUB,16:50,16:53,1111111,4,false
P-66037-BBQPER-DN_SUB,66037,MEMU,BBQ-PER-DN_SUB,16:54,16:58,1111111,4,false
P-66037-PERABU-DN_SUB,66037,MEMU,PER-ABU-DN_SUB,16:59,17:13,1111111,4,false
P-66037-ABUAVD-DN_SUB,66037,MEMU,ABU-AVD-DN_SUB,17:14,17:22,1111111,4,false
P-66037-AVDTI-DN_SUB,66037,MEMU,AVD-TI-DN_SUB,17:23,17:35,1111111,4,false
P-66037-TITRL-DN_SUB,66037,MEMU,TI-TRL-DN_SUB,17:35,17:54,1111111,4,false
P-66037-TRLAJJ-DN_SUB,66037,MEMU,TRL-AJJ-DN_SUB,17:55,18:33,1111111,4,false
P-66038-MASBBQ-DN_SUB,66038,MEMU,MAS-BBQ-DN_SUB,17:10,17:13,1111111,4,false
P-66038-BBQPER-DN_SUB,66038,MEMU,BBQ-PER-DN_SUB,17:14,17:18,1111111,4,false
P-66038-PERABU-DN_SUB,66038,MEMU,PER-ABU-DN_SUB,17:19,17:33,1111111,4,false
P-66038-ABUAVD-DN_SUB,66038,MEMU,ABU-AVD-DN_SUB,17:34,17:42,1111111,4,false
P-66038-AVDTI-DN_SUB,66038,MEMU,AVD-TI-DN_SUB,17:43,17:55,1111111,4,false
P-66038-TITRL-DN_SUB,66038,MEMU,TI-TRL-DN_SUB,17:55,18:14,1111111,4,false
P-66038-TRLAJJ-DN_SUB,66038,MEMU,TRL-AJJ-DN_SUB,18:15,18:53,1111111,4,false
P-66039-MASBBQ-DN_SUB,66039,MEMU,MAS-BBQ-DN_SUB,17:30,17:33,1111111,4,false
P-66039-BBQPER-DN_SUB,66039,MEMU,BBQ-PER-DN_SUB,17:34,17:38,1111111,4,false
P-66039-PERABU-DN_SUB,66039,MEMU,PER-ABU-DN_SUB,17:39,17:53,1111111,4,false
P-66039-ABUAVD-DN_SUB,66039,MEMU,ABU-AVD-DN_SUB,17:54,18:02,1111111,4,false
P-66039-AVDTI-DN_SUB,66039,MEMU,AVD-TI-DN_SUB,18:03,18:15,1111111,4,false
P-66039-TITRL-DN_SUB,66039,MEMU,TI-TRL-DN_SUB,18:15,18:34,1111111,4,false
P-66039-TRLAJJ-DN_SUB,66039,MEMU,TRL-AJJ-DN_SUB,18:35,19:13,1111111,4,false
P-66040-MASBBQ-DN_SUB,66040,MEMU,MAS-BBQ-DN_SUB,17:50,17:53,1111111,4,false
P-66040-BBQPER-DN_SUB,66040,MEMU,BBQ-PER-DN_SUB,17:54,17:58,1111111,4,false
P-66040-PERABU-DN_SUB,66040,MEMU,PER-ABU-DN_SUB,17:59,18:13,1111111,4,false
P-66040-ABUAVD-DN_SUB,66040,MEMU,ABU-AVD-DN_SUB,18:14,18:22,1111111,4,false
P-66040-AVDTI-DN_SUB,66040,MEMU,AVD-TI-DN_SUB,18:23,18:35,1111111,4,false
P-66040-TITRL-DN_SUB,66040,MEMU,TI-TRL-DN_SUB,18:35,18:54,1111111,4,false
P-66040-TRLAJJ-DN_SUB,66040,MEMU,TRL-AJJ-DN_SUB,18:55,19:33,1111111,4,false
P-66041-MASBBQ-DN_SUB,66041,MEMU,MAS-BBQ-DN_SUB,18:10,18:13,1111111,4,false
P-66041-BBQPER-DN_SUB,66041,MEMU,BBQ-PER-DN_SUB,18:14,18:18,1111111,4,false
P-66041-PERABU-DN_SUB,66041,MEMU,PER-ABU-DN_SUB,18:19,18:33,1111111,4,false
P-66041-ABUAVD-DN_SUB,66041,MEMU,ABU-AVD-DN_SUB,18:34,18:42,1111111,4,false
P-66041-AVDTI-DN_SUB,66041,MEMU,AVD-TI-DN_SUB,18:43,18:55,1111111,4,false
P-66041-TITRL-DN_SUB,66041,MEMU,TI-TRL-DN_SUB,18:55,19:14,1111111,4,false
P-66041-TRLAJJ-DN_SUB,66041,MEMU,TRL-AJJ-DN_SUB,19:15,19:53,1111111,4,false
P-66042-MASBBQ-DN_SUB,66042,MEMU,MAS-BBQ-DN_SUB,18:30,18:33,1111111,4,false
P-66042-BBQPER-DN_SUB,66042,MEMU,BBQ-PER-DN_SUB,18:34,18:38,1111111,4,false
P-66042-PERABU-DN_SUB,66042,MEMU,PER-ABU-DN_SUB,18:39,18:53,1111111,4,false
P-66042-ABUAVD-DN_SUB,66042,MEMU,ABU-AVD-DN_SUB,18:54,19:02,1111111,4,false
P-66042-AVDTI-DN_SUB,66042,MEMU,AVD-TI-DN_SUB,19:03,19:15,1111111,4,false
P-66042-TITRL-DN_SUB,66042,MEMU,TI-TRL-DN_SUB,19:15,19:34,1111111,4,false
P-66042-TRLAJJ-DN_SUB,66042,MEMU,TRL-AJJ-DN_SUB,19:35,20:13,1111111,4,false
P-66043-MASBBQ-DN_SUB,66043,MEMU,MAS-BBQ-DN_SUB,18:50,18:53,1111111,4,false
P-66043-BBQPER-DN_SUB,66043,MEMU,BBQ-PER-DN_SUB,18:54,18:58,1111111,4,false
P-66043-PERABU-DN_SUB,66043,MEMU,PER-ABU-DN_SUB,18:59,19:13,1111111,4,false
P-66043-ABUAVD-DN_SUB,66043,MEMU,ABU-AVD-DN_SUB,19:14,19:22,1111111,4,false
P-66043-AVDTI-DN_SUB,66043,MEMU,AVD-TI-DN_SUB,19:23,19:35,1111111,4,false
P-66043-TITRL-DN_SUB,66043,MEMU,TI-TRL-DN_SUB,19:35,19:54,1111111,4,false
P-66043-TRLAJJ-DN_SUB,66043,MEMU,TRL-AJJ-DN_SUB,19:55,20:33,1111111,4,false
P-66044-MASBBQ-DN_SUB,66044,MEMU,MAS-BBQ-DN_SUB,19:10,19:13,1111111,4,false
P-66044-BBQPER-DN_SUB,66044,MEMU,BBQ-PER-DN_SUB,19:14,19:18,1111111,4,false
P-66044-PERABU-DN_SUB,66044,MEMU,PER-ABU-DN_SUB,19:19,19:33,1111111,4,false
P-66044-ABUAVD-DN_SUB,66044,MEMU,ABU-AVD-DN_SUB,19:34,19:42,1111111,4,false
P-66044-AVDTI-DN_SUB,66044,MEMU,AVD-TI-DN_SUB,19:43,19:55,1111111,4,false
P-66044-TITRL-DN_SUB,66044,MEMU,TI-TRL-DN_SUB,19:55,20:14,1111111,4,false
P-66044-TRLAJJ-DN_SUB,66044,MEMU,TRL-AJJ-DN_SUB,20:15,20:53,1111111,4,false
P-66045-MASBBQ-DN_SUB,66045,MEMU,MAS-BBQ-DN_SUB,19:30,19:33,1111111,4,false
P-66045-BBQPER-DN_SUB,66045,MEMU,BBQ-PER-DN_SUB,19:34,19:38,1111111,4,false
P-66045-PERABU-DN_SUB,66045,MEMU,PER-ABU-DN_SUB,19:39,19:53,1111111,4,false
P-66045-ABUAVD-DN_SUB,66045,MEMU,ABU-AVD-DN_SUB,19:54,20:02,1111111,4,false
P-66045-AVDTI-DN_SUB,66045,MEMU,AVD-TI-DN_SUB,20:03,20:15,1111111,4,false
P-66045-TITRL-DN_SUB,66045,MEMU,TI-TRL-DN_SUB,20:15,20:34,1111111,4,false
P-66045-TRLAJJ-DN_SUB,66045,MEMU,TRL-AJJ-DN_SUB,20:35,21:13,1111111,4,false
P-66046-MASBBQ-DN_SUB,66046,MEMU,MAS-BBQ-DN_SUB,19:50,19:53,1111111,4,false
P-66046-BBQPER-DN_SUB,66046,MEMU,BBQ-PER-DN_SUB,19:54,19:58,1111111,4,false
P-66046-PERABU-DN_SUB,66046,MEMU,PER-ABU-DN_SUB,19:59,20:13,1111111,4,false
P-66046-ABUAVD-DN_SUB,66046,MEMU,ABU-AVD-DN_SUB,20:14,20:22,1111111,4,false
P-66046-AVDTI-DN_SUB,66046,MEMU,AVD-TI-DN_SUB,20:23,20:35,1111111,4,false
P-66046-TITRL-DN_SUB,66046,MEMU,TI-TRL-DN_SUB,20:35,20:54,1111111,4,false
P-66046-TRLAJJ-DN_SUB,66046,MEMU,TRL-AJJ-DN_SUB,20:55,21:33,1111111,4,false
P-66047-MASBBQ-DN_SUB,66047,MEMU,MAS-BBQ-DN_SUB,20:10,20:13,1111111,4,false
P-66047-BBQPER-DN_SUB,66047,MEMU,BBQ-PER-DN_SUB,20:14,20:18,1111111,4,false
P-66047-PERABU-DN_SUB,66047,MEMU,PER-ABU-DN_SUB,20:19,20:33,1111111,4,false
P-66047-ABUAVD-DN_SUB,66047,MEMU,ABU-AVD-DN_SUB,20:34,20:42,1111111,4,false
P-66047-AVDTI-DN_SUB,66047,MEMU,AVD-TI-DN_SUB,20:43,20:55,1111111,4,false
P-66047-TITRL-DN_SUB,66047,MEMU,TI-TRL-DN_SUB,20:55,21:14,1111111,4,false
P-66047-TRLAJJ-DN_SUB,66047,MEMU,TRL-AJJ-DN_SUB,21:15,21:53,1111111,4,false
P-66048-MASBBQ-DN_SUB,66048,MEMU,MAS-BBQ-DN_SUB,20:30,20:33,1111111,4,false
P-66048-BBQPER-DN_SUB,66048,MEMU,BBQ-PER-DN_SUB,20:34,20:38,1111111,4,false
P-66048-PERABU-DN_SUB,66048,MEMU,PER-ABU-DN_SUB,20:39,20:53,1111111,4,false
P-66048-ABUAVD-DN_SUB,66048,MEMU,ABU-AVD-DN_SUB,20:54,21:02,1111111,4,false
P-66048-AVDTI-DN_SUB,66048,MEMU,AVD-TI-DN_SUB,21:03,21:15,1111111,4,false
P-66048-TITRL-DN_SUB,66048,MEMU,TI-TRL-DN_SUB,21:15,21:34,1111111,4,false
P-66048-TRLAJJ-DN_SUB,66048,MEMU,TRL-AJJ-DN_SUB,21:35,22:13,1111111,4,false
P-66049-MASBBQ-DN_SUB,66049,MEMU,MAS-BBQ-DN_SUB,20:50,20:53,1111111,4,false
P-66049-BBQPER-DN_SUB,66049,MEMU,BBQ-PER-DN_SUB,20:54,20:58,1111111,4,false
P-66049-PERABU-DN_SUB,66049,MEMU,PER-ABU-DN_SUB,20:59,21:13,1111111,4,false
P-66049-ABUAVD-DN_SUB,66049,MEMU,ABU-AVD-DN_SUB,21:14,21:22,1111111,4,false
P-66049-AVDTI-DN_SUB,66049,MEMU,AVD-TI-DN_SUB,21:23,21:35,1111111,4,false
P-66049-TITRL-DN_SUB,66049,MEMU,TI-TRL-DN_SUB,21:35,21:54,1111111,4,false
P-66049-TRLAJJ-DN_SUB,66049,MEMU,TRL-AJJ-DN_SUB,21:55,22:33,1111111,4,false
P-66050-MASBBQ-DN_SUB,66050,MEMU,MAS-BBQ-DN_SUB,21:10,21:13,1111111,4,false
P-66050-BBQPER-DN_SUB,66050,MEMU,BBQ-PER-DN_SUB,21:14,21:18,1111111,4,false
P-66050-PERABU-DN_SUB,66050,MEMU,PER-ABU-DN_SUB,21:19,21:33,1111111,4,false
P-66050-ABUAVD-DN_SUB,66050,MEMU,ABU-AVD-DN_SUB,21:34,21:42,1111111,4,false
P-66050-AVDTI-DN_SUB,66050,MEMU,AVD-TI-DN_SUB,21:43,21:55,1111111,4,false
P-66050-TITRL-DN_SUB,66050,MEMU,TI-TRL-DN_SUB,21:55,22:14,1111111,4,false
P-66050-TRLAJJ-DN_SUB,66050,MEMU,TRL-AJJ-DN_SUB,22:15,22:53,1111111,4,false
P-66051-MASBBQ-DN_SUB,66051,MEMU,MAS-BBQ-DN_SUB,21:30,21:33,1111111,4,false
P-66051-BBQPER-DN_SUB,66051,MEMU,BBQ-PER-DN_SUB,21:34,21:38,1111111,4,false
P-66051-PERABU-DN_SUB,66051,MEMU,PER-ABU-DN_SUB,21:39,21:53,1111111,4,false
P-66051-ABUAVD-DN_SUB,66051,MEMU,ABU-AVD-DN_SUB,21:54,22:02,1111111,4,false
P-66051-AVDTI-DN_SUB,66051,MEMU,AVD-TI-DN_SUB,22:03,22:15,1111111,4,false
P-66051-TITRL-DN_SUB,66051,MEMU,TI-TRL-DN_SUB,22:15,22:34,1111111,4,false
P-66051-TRLAJJ-DN_SUB,66051,MEMU,TRL-AJJ-DN_SUB,22:35,23:13,1111111,4,false
P-66052-MASBBQ-DN_SUB,66052,MEMU,MAS-BBQ-DN_SUB,21:50,21:53,1111111,4,false
P-66052-BBQPER-DN_SUB,66052,MEMU,BBQ-PER-DN_SUB,21:54,21:58,1111111,4,false
P-66052-PERABU-DN_SUB,66052,MEMU,PER-ABU-DN_SUB,21:59,22:13,1111111,4,false
P-66052-ABUAVD-DN_SUB,66052,MEMU,ABU-AVD-DN_SUB,22:14,22:22,1111111,4,false
P-66052-AVDTI-DN_SUB,66052,MEMU,AVD-TI-DN_SUB,22:23,22:35,1111111,4,false
P-66052-TITRL-DN_SUB,66052,MEMU,TI-TRL-DN_SUB,22:35,22:54,1111111,4,false
P-66052-TRLAJJ-DN_SUB,66052,MEMU,TRL-AJJ-DN_SUB,22:55,23:33,1111111,4,false
P-66053-MASBBQ-DN_SUB,66053,MEMU,MAS-BBQ-DN_SUB,22:10,22:13,1111111,4,false
P-66053-BBQPER-DN_SUB,66053,MEMU,BBQ-PER-DN_SUB,22:14,22:18,1111111,4,false
P-66053-PERABU-DN_SUB,66053,MEMU,PER-ABU-DN_SUB,22:19,22:33,1111111,4,false
P-66053-ABUAVD-DN_SUB,66053,MEMU,ABU-AVD-DN_SUB,22:34,22:42,1111111,4,false
P-66053-AVDTI-DN_SUB,66053,MEMU,AVD-TI-DN_SUB,22:43,22:55,1111111,4,false
P-66053-TITRL-DN_SUB,66053,MEMU,TI-TRL-DN_SUB,22:55,23:14,1111111,4,false
P-66053-TRLAJJ-DN_SUB,66053,MEMU,TRL-AJJ-DN_SUB,23:15,23:53,1111111,4,false
P-66054-MASBBQ-DN_SUB,66054,MEMU,MAS-BBQ-DN_SUB,22:30,22:33,1111111,4,false
P-66054-BBQPER-DN_SUB,66054,MEMU,BBQ-PER-DN_SUB,22:34,22:38,1111111,4,false
P-66054-PERABU-DN_SUB,66054,MEMU,PER-ABU-DN_SUB,22:39,22:53,1111111,4,false
P-66054-ABUAVD-DN_SUB,66054,MEMU,ABU-AVD-DN_SUB,22:54,23:02,1111111,4,false
P-66054-AVDTI-DN_SUB,66054,MEMU,AVD-TI-DN_SUB,23:03,23:15,1111111,4,false
P-66054-TITRL-DN_SUB,66054,MEMU,TI-TRL-DN_SUB,23:15,23:34,1111111,4,false
P-66054-TRLAJJ-DN_SUB,66054,MEMU,TRL-AJJ-DN_SUB,23:35,00:13,1111111,4,false
P-66500-TRLAJJ-UP_SUB,66500,MEMU,TRL-AJJ-UP_SUB,04:30,05:08,1111111,4,false
P-66500-TITRL-UP_SUB,66500,MEMU,TI-TRL-UP_SUB,05:09,05:27,1111111,4,false
P-66500-AVDTI-UP_SUB,66500,MEMU,AVD-TI-UP_SUB,05:28,05:39,1111111,4,false
P-66500-ABUAVD-UP_SUB,66500,MEMU,ABU-AVD-UP_SUB,05:40,05:49,1111111,4,false
P-66500-PERABU-UP_SUB,66500,MEMU,PER-ABU-UP_SUB,05:50,06:04,1111111,4,false
P-66500-BBQPER-UP_SUB,66500,MEMU,BBQ-PER-UP_SUB,06:05,06:09,1111111,4,false
P-66500-MASBBQ-UP_SUB,66500,MEMU,MAS-BBQ-UP_SUB,06:10,06:13,1111111,4,false
P-66501-TRLAJJ-UP_SUB,66501,MEMU,TRL-AJJ-UP_SUB,04:50,05:28,1111111,4,false
P-66501-TITRL-UP_SUB,66501,MEMU,TI-TRL-UP_SUB,05:29,05:47,1111111,4,false
P-66501-AVDTI-UP_SUB,66501,MEMU,AVD-TI-UP_SUB,05:48,05:59,1111111,4,false
P-66501-ABUAVD-UP_SUB,66501,MEMU,ABU-AVD-UP_SUB,06:00,06:09,1111111,4,false
P-66501-PERABU-UP_SUB,66501,MEMU,PER-ABU-UP_SUB,06:10,06:24,1111111,4,false
P-66501-BBQPER-UP_SUB,66501,MEMU,BBQ-PER-UP_SUB,06:25,06:29,1111111,4,false
P-66501-MASBBQ-UP_SUB,66501,MEMU,MAS-BBQ-UP_SUB,06:30,06:33,1111111,4,false
P-66502-TRLAJJ-UP_SUB,66502,MEMU,TRL-AJJ-UP_SUB,05:10,05:48,1111111,4,false
P-66502-TITRL-UP_SUB,66502,MEMU,TI-TRL-UP_SUB,05:49,06:07,1111111,4,false
P-66502-AVDTI-UP_SUB,66502,MEMU,AVD-TI-UP_SUB,06:08,06:19,1111111,4,false
P-66502-ABUAVD-UP_SUB,66502,MEMU,ABU-AVD-UP_SUB,06:20,06:29,1111111,4,false
P-66502-PERABU-UP_SUB,66502,MEMU,PER-ABU-UP_SUB,06:30,06:44,1111111,4,false
P-66502-BBQPER-UP_SUB,66502,MEMU,BBQ-PER-UP_SUB,06:45,06:49,1111111,4,false
P-66502-MASBBQ-UP_SUB,66502,MEMU,MAS-BBQ-UP_SUB,06:50,06:53,1111111,4,false
P-66503-TRLAJJ-UP_SUB,66503,MEMU,TRL-AJJ-UP_SUB,05:30,06:08,1111111,4,false
